Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","13108.759988","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","14.729923","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","13996.719189","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","6.773785","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","13137.128495","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-6.141373","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","620.830772","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","4.735999","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","108.003495","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","millions","659.846118","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","4.714291","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","6.284377","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","11765.212393","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","19.844758","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","12424.72089","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","5.605581","E","Valeur estimée",""
"MK","Indicateurs macro","496","Mongolie","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","11870.688911","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","496","Mongolie","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-4.45911","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","5506.908975","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","13.389922","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","5542.182456","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","0.640531","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","4789.456724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-13.581757","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","millions","81.305373","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","1.476425","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2018","2018","%","17.411164","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","millions","76.371463","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","1.378003","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2019","2019","%","-6.068368","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","5571.828406","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","12.418011","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","5561.04896","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-0.193463","E","Valeur estimée",""
"MK","Indicateurs macro","499","Monténégro","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","4805.760825","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","499","Monténégro","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-13.581757","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","62.859259","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","500","Montserrat","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","4.591114","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","65.52963","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","500","Montserrat","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","4.248173","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","67.507407","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","500","Montserrat","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","3.018143","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","63.250208","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","500","Montserrat","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","4.591114","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","65.937187","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","500","Montserrat","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","4.248173","E","Valeur estimée",""
"MK","Indicateurs macro","500","Montserrat","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","67.927265","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","500","Montserrat","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","3.018143","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","14845.400592","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","508","Mozambique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","12.302831","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","15390.031041","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","508","Mozambique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","3.668681","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","14028.811071","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","508","Mozambique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-8.844816","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","14503.784601","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","508","Mozambique","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","12.459908","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","15092.157038","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","508","Mozambique","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","4.056682","E","Valeur estimée",""
"MK","Indicateurs macro","508","Mozambique","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","13754.882183","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","508","Mozambique","6129","Croissance annuelle US$","22011","Revenu national brut","2020","2020","%","-8.860727","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","millions","73617.228765","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Myanmar","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","7.928619","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","74278.687002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Myanmar","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","0.89851","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US $","22008","Produit Intérieur Brut","2020","2020","millions","70283.803009","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Myanmar","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2020","2020","%","-5.378237","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US $","22011","Revenu national brut","2018","2018","millions","73284.746566","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Myanmar","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","7.989525","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US $","22011","Revenu national brut","2019","2019","millions","73861.202751","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","104","Myanmar","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","0.786598","E","Valeur estimée",""
"MK","Indicateurs macro","104","Myanmar","6110","Valeur US $","22011","Revenu national brut","2020","2020","millions","68195.675513","X","Ciffre de sources internationales",""
