Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uganda,UGA,71.8880909634949
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ukraine,UKR,71.2996202968588
Agricultural land (% of land area),AG.LND.AGRI.ZS,United Arab Emirates,ARE,5.49704308645452
Agricultural land (% of land area),AG.LND.AGRI.ZS,United Kingdom,GBR,72.4229988013062
Agricultural land (% of land area),AG.LND.AGRI.ZS,United States,USA,44.363367353855
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uruguay,URY,80.7182036338704
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uzbekistan,UZB,58.0070592775022
Agricultural land (% of land area),AG.LND.AGRI.ZS,Vanuatu,VUT,15.3404429860541
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Venezuela, RB",VEN,24.3750354288306
Agricultural land (% of land area),AG.LND.AGRI.ZS,Vietnam,VNM,39.5241027473527
Agricultural land (% of land area),AG.LND.AGRI.ZS,Virgin Islands (U.S.),VIR,9.42857142857143
Agricultural land (% of land area),AG.LND.AGRI.ZS,West Bank and Gaza,PSE,73.9036544850498
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Yemen, Rep.",YEM,44.4191904843078
Agricultural land (% of land area),AG.LND.AGRI.ZS,Zambia,ZMB,32.0639233780384
Agricultural land (% of land area),AG.LND.AGRI.ZS,Zimbabwe,ZWE,41.8766963939511
Agricultural land (% of land area),AG.LND.AGRI.ZS,Africa Eastern and Southern,AFE,44.1948457110325
Agricultural land (% of land area),AG.LND.AGRI.ZS,Africa Western and Central,AFW,39.7248285941069
Agricultural land (% of land area),AG.LND.AGRI.ZS,Arab World,ARB,36.5979360174808
Agricultural land (% of land area),AG.LND.AGRI.ZS,Caribbean small states,CSS,5.14805483512412
Agricultural land (% of land area),AG.LND.AGRI.ZS,Central Europe and the Baltics,CEB,47.1607908068912
Agricultural land (% of land area),AG.LND.AGRI.ZS,Early-demographic dividend,EAR,39.5652832154105
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific,EAS,47.5946391624637
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific (excluding high income),EAP,49.080926367082
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,49.2900177594995
Agricultural land (% of land area),AG.LND.AGRI.ZS,Euro area,EMU,43.1668729952649
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia,ECS,29.0891496373075
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia (excluding high income),ECA,27.5081386966947
Agricultural land (% of land area),AG.LND.AGRI.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,28.0981683260621
Agricultural land (% of land area),AG.LND.AGRI.ZS,European Union,EUU,41.2889041258475
Agricultural land (% of land area),AG.LND.AGRI.ZS,Fragile and conflict affected situations,FCS,34.5784319856797
Agricultural land (% of land area),AG.LND.AGRI.ZS,Heavily indebted poor countries (HIPC),HPC,38.0312398302896
Agricultural land (% of land area),AG.LND.AGRI.ZS,High income,HIC,35.031347547949
Agricultural land (% of land area),AG.LND.AGRI.ZS,IBRD only,IBD,36.1087570686588
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA & IBRD total,IBT,37.0830887793378
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA blend,IDB,45.0097080071387
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA only,IDX,38.7538708710202
Agricultural land (% of land area),AG.LND.AGRI.ZS,IDA total,IDA,39.8498480013763
Agricultural land (% of land area),AG.LND.AGRI.ZS,Late-demographic dividend,LTE,34.7996972750138
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & Caribbean,LCN,32.7970733817163
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & Caribbean (excluding high income),LAC,33.2720788006171
Agricultural land (% of land area),AG.LND.AGRI.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.671031987792
Agricultural land (% of land area),AG.LND.AGRI.ZS,Least developed countries: UN classification,LDC,38.4410129123062
Agricultural land (% of land area),AG.LND.AGRI.ZS,Low & middle income,LMY,37.1811713893083
Agricultural land (% of land area),AG.LND.AGRI.ZS,Low income,LIC,38.7826087056883
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lower middle income,LMC,41.9395170919618
Agricultural land (% of land area),AG.LND.AGRI.ZS,Middle East & North Africa,MEA,33.3233831346517
Agricultural land (% of land area),AG.LND.AGRI.ZS,Middle East & North Africa (excluding high income),MNA,22.8681429413366
Agricultural land (% of land area),AG.LND.AGRI.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,22.8325374155896
Agricultural land (% of land area),AG.LND.AGRI.ZS,Middle income,MIC,36.8586077187197
Agricultural land (% of land area),AG.LND.AGRI.ZS,North America,NAC,25.6150838864148
Agricultural land (% of land area),AG.LND.AGRI.ZS,Not classified,INX,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,OECD members,OED,34.0960445738009
Agricultural land (% of land area),AG.LND.AGRI.ZS,Other small states,OSS,38.4507473060164
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pacific island small states,PSS,12.039127045986
Agricultural land (% of land area),AG.LND.AGRI.ZS,Post-demographic dividend,PST,33.4444996439802
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pre-demographic dividend,PRE,40.7420044442422
Agricultural land (% of land area),AG.LND.AGRI.ZS,Small states,SST,32.3813563660038
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Asia,SAS,56.7437854928763
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Asia (IDA & IBRD),TSA,56.7437854928762
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa,SSF,42.5023720215403
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa (excluding high income),SSA,42.5031255053262
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,42.5023720215403
Agricultural land (% of land area),AG.LND.AGRI.ZS,Upper middle income,UMC,34.4895731915227
Agricultural land (% of land area),AG.LND.AGRI.ZS,World,WLD,36.5113073576613
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 06/29/2023,,,,
